days,campus,condition,canopy,ID,start.date.t1,age,gender,video,participated,diet.t1,spillover,spillover.when,socdes1,socdes2,socdes3,socdes4,socdes5,socdes6,socdes7,socdes8,socdes9,socdes10,socdes11,socdes12,socdes13,watched,minimize.pork.t1,suffering.t1,diet.t2,minimize.pork.t2,suffering.t2,data.available
3,9,0,0,17224585,3/21/2017,21,1,2,2,1,0,,1,0,0,1,1,0,1,0,1,1,0,0,1,,4,5,,,,1
3,21,0,0,17766997,5/11/2017,18,2,2,2,1,0,,1,0,0,0,1,0,1,0,1,1,1,0,0,,3,3,,,,1
3,14,0,0,17479846,4/17/2017,21,1,2,2,1,0,,1,1,0,1,0,1,0,1,0,0,1,1,0,,3,5,,,,1
3,12,0,0,17130854,3/15/2017,19,1,2,2,1,0,,1,1,0,1,0,0,1,1,0,1,1,1,0,,3,5,,,,1
3,30,0,0,17431067,4/11/2017,18,1,2,2,1,0,,1,1,1,0,1,0,1,1,1,0,1,1,1,,3,3,,,,1
1,19,0,0,17570612,4/25/2017,26,2,2,2,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1
2,24,0,0,17247694,3/24/2017,21,1,2,2,1,0,,0,0,1,0,1,1,0,0,0,0,1,1,0,,4,4,,,,1
1,3,0,0,17499659,4/18/2017,22,2,2,2,1,0,,0,0,1,0,1,0,1,0,1,0,1,0,1,,4,4,,,,1
3,8,0,0,17119259,3/14/2017,22,1,2,2,1,0,,1,0,1,0,0,1,0,0,1,0,1,1,1,,3,4,,,,1
1,3,0,0,17499646,4/18/2017,19,3,2,2,1,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,4,4,,,,1
3,6,0,0,17641808,5/1/2017,49,1,2,2,1,0,,0,0,0,0,1,0,1,0,1,0,0,1,0,,2,2,,,,1
3,12,0,0,17130877,3/15/2017,19,2,2,2,1,0,,1,1,0,0,1,0,0,0,1,0,1,1,0,,4,4,,,,1
3,17,0,0,17354340,4/3/2017,26,2,2,2,1,0,,0,0,0,0,0,0,1,1,0,0,0,1,0,,3,4,,,,1
3,8,2,0,17105407,3/13/2017,21,2,2,2,1,0,,1,0,1,1,1,1,1,0,0,0,1,0,0,,,,,,,1
3,34,0,0,17102750,3/13/2017,21,2,2,2,1,0,,0,0,1,0,1,0,1,1,1,0,1,0,1,,4,4,,,,1
3,30,0,0,17431039,4/11/2017,21,2,2,2,1,0,,0,1,1,0,1,0,0,0,1,0,0,0,0,,1,4,,,,1
3,32,0,0,17057366,3/9/2017,35,1,2,2,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,,4,3,,,,1
3,32,0,0,17057362,3/9/2017,21,1,2,2,1,0,,1,1,1,1,1,0,0,1,1,0,1,1,0,,2,3,,,,1
3,27,0,0,17212612,3/21/2017,19,1,2,2,1,0,,0,1,1,0,1,1,1,0,1,0,1,0,0,,5,5,,,,1
2,24,0,0,17247681,3/24/2017,22,1,2,2,1,0,,0,1,1,1,1,1,0,1,1,0,1,0,0,,4,4,,,,1
2,24,0,0,17247606,3/24/2017,19,1,2,2,1,0,,0,0,0,0,1,0,1,1,0,1,1,0,0,,4,3,,,,1
3,6,0,0,17641826,5/1/2017,47,2,2,2,1,0,,0,0,0,0,1,1,1,0,1,0,0,0,0,,1,5,,,,1
3,34,0,0,17102773,3/13/2017,19,1,2,2,1,0,,1,1,1,1,0,1,1,1,1,1,1,1,0,,4,4,,,,1
1,19,0,0,17570609,4/25/2017,23,2,2,2,1,0,,1,0,1,0,1,0,1,1,1,1,1,0,1,,4,3,,,,1
1,19,0,0,17570522,4/25/2017,18,1,2,2,1,0,,0,0,0,0,1,0,0,0,1,1,0,0,0,,4,3,,,,1
3,8,0,0,17119208,3/14/2017,22,2,2,2,1,0,,0,0,1,1,1,1,1,1,1,0,1,0,0,,5,5,,,,1
3,5,0,0,17458195,4/14/2017,20,1,2,2,1,0,,1,1,0,0,1,0,1,0,1,0,1,1,1,,4,3,,,,1
1,11,0,0,17597419,4/27/2017,19,1,2,2,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,,5,5,,,,1
1,33,0,0,17251689,3/23/2017,19,1,2,2,1,0,,0,1,1,1,0,1,0,1,0,0,1,1,0,,4,2,,,,1
3,5,0,0,17458276,4/14/2017,21,1,2,2,1,0,,0,0,0,0,1,0,1,0,0,0,1,1,0,,4,2,,,,1
3,32,0,0,17057280,3/9/2017,21,1,2,2,1,0,,0,0,1,0,1,1,1,0,1,0,0,1,1,,4,4,,,,1
3,30,1,0,17421137,4/10/2017,22,1,2,2,1,0,,0,1,1,0,1,0,1,1,1,0,1,1,0,,,,,,,1
3,9,0,0,17224695,3/21/2017,21,1,2,2,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,1,,3,4,,,,1
2,24,0,0,17247632,3/24/2017,19,2,2,2,1,0,,0,0,0,0,1,1,1,1,1,0,1,0,0,,3,4,,,,1
3,34,0,0,17102739,3/13/2017,20,2,2,2,1,0,,0,0,1,0,0,1,1,0,1,0,1,0,0,,2,3,,,,1
1,11,0,0,17597393,4/27/2017,23,1,2,2,1,0,,1,0,0,0,1,0,1,0,1,0,1,1,1,,4,4,,,,1
3,23,0,0,17711672,5/8/2017,47,1,2,2,1,0,,0,0,0,0,1,1,1,1,1,0,1,1,0,,5,5,,,,1
3,6,0,0,17641803,5/1/2017,27,1,2,2,1,0,,1,1,1,0,1,1,1,0,1,0,1,0,0,,5,5,,,,1
3,21,0,0,17766975,5/11/2017,22,1,2,2,1,0,,1,0,1,1,1,1,1,0,1,0,1,0,1,,5,4,,,,1
3,9,0,0,17224611,3/21/2017,19,1,2,2,1,0,,1,0,1,0,1,0,1,0,1,0,0,0,0,,4,5,,,,1
2,24,0,0,17247679,3/24/2017,19,1,2,2,1,0,,1,1,1,1,1,1,0,0,1,0,1,1,0,,5,4,,,,1
3,12,0,0,17130820,3/15/2017,18,2,2,2,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,3,,,,1
3,34,0,0,17102781,3/13/2017,22,2,2,2,1,0,,1,1,1,1,0,0,1,1,1,0,0,1,0,,4,5,,,,1
3,27,0,0,17212619,3/21/2017,21,1,2,2,1,0,,1,1,0,1,1,1,1,1,1,1,1,1,1,,3,4,,,,1
3,14,0,0,17479851,4/17/2017,23,1,2,2,1,0,,0,0,0,0,0,1,0,0,1,0,0,1,0,,3,1,,,,1
3,14,0,0,17479899,4/17/2017,19,1,2,2,1,0,,0,1,0,0,1,1,0,1,1,1,1,1,0,,4,3,,,,1
3,12,0,0,17130822,3/15/2017,24,2,2,2,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,,3,3,,,,1
3,2,0,0,17441105,4/12/2017,19,1,2,2,1,0,,0,0,0,0,1,0,1,0,0,1,0,0,0,,3,4,,,,1
1,11,0,0,17597392,4/27/2017,21,2,2,2,1,0,,1,1,0,1,0,1,1,0,1,1,0,1,0,,3,3,,,,1
3,2,0,0,17441130,4/12/2017,21,2,2,2,1,0,,1,1,1,1,1,1,1,0,0,1,1,1,0,,4,1,,,,1
3,31,0,0,17814659,5/15/2017,20,2,2,2,1,0,,1,0,0,0,1,1,1,0,1,1,0,0,1,,4,4,,,,1
3,12,0,0,17130839,3/15/2017,20,2,2,2,1,0,,0,1,1,1,0,1,0,1,0,1,0,1,1,,5,5,,,,1
3,5,0,0,17458243,4/14/2017,19,2,2,2,1,0,,1,1,1,1,0,1,1,0,1,0,1,1,1,,3,3,,,,1
3,6,0,0,17641835,5/1/2017,23,1,2,2,1,0,,0,0,1,1,1,1,0,1,0,0,1,1,1,,5,5,,,,1
3,12,0,0,17130876,3/15/2017,26,1,2,2,1,0,,1,0,0,1,1,0,0,0,1,0,0,0,1,,5,5,,,,1
1,19,0,0,17570583,4/25/2017,31,1,2,2,1,0,,1,1,0,1,1,0,1,0,1,0,1,1,0,,5,5,,,,1
3,5,0,0,17458200,4/14/2017,20,2,2,2,1,0,,1,1,1,0,1,1,1,0,1,0,1,1,1,,4,4,,,,1
3,2,0,0,17441101,4/12/2017,19,2,2,2,1,0,,0,0,0,0,1,0,1,1,1,0,1,0,0,,2,4,,,,1
1,19,0,0,17570584,4/25/2017,21,2,2,2,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,3,,,,1
1,19,0,0,17570620,4/25/2017,23,1,2,2,1,0,,1,1,1,1,1,0,1,0,0,1,0,0,1,,3,3,,,,1
2,24,0,0,17247652,3/24/2017,18,2,2,2,1,0,,1,1,1,1,0,1,0,0,1,0,1,1,1,,3,3,,,,1
3,5,0,0,17458210,4/14/2017,19,2,2,2,1,0,,1,0,0,0,0,0,0,1,1,1,0,0,0,,3,3,,,,1
3,8,0,0,17119197,3/14/2017,29,2,2,2,1,0,,1,1,0,1,0,1,0,0,0,1,0,1,0,,2,2,,,,1
3,30,0,0,17431005,4/11/2017,21,1,2,2,1,0,,1,0,1,0,1,0,1,0,1,1,0,0,1,,3,4,,,,1
1,19,0,0,17570535,4/25/2017,18,2,2,2,1,0,,0,0,0,0,1,0,1,0,1,1,1,0,1,,3,3,,,,1
3,9,0,0,17224693,3/21/2017,26,2,2,2,1,0,,1,0,1,1,0,0,1,0,1,1,1,0,1,,1,1,,,,1
1,19,0,0,17570645,4/25/2017,20,2,2,2,1,0,,1,0,0,0,1,0,1,0,1,0,0,1,0,,4,3,,,,1
3,18,0,0,17420862,4/7/2017,19,1,2,2,1,0,,1,0,0,0,1,0,1,0,1,0,1,1,0,,5,5,,,,1
3,6,0,0,17641821,5/1/2017,19,2,2,2,1,0,,1,0,0,0,1,0,1,0,1,1,0,0,0,,4,1,,,,1
3,5,0,0,17458228,4/14/2017,21,1,2,2,1,0,,0,1,0,0,0,0,1,0,1,0,1,0,0,,5,4,,,,1
2,10,0,0,17354905,4/3/2017,21,1,2,2,1,0,,0,0,1,0,1,0,0,1,1,1,1,0,1,,4,3,,,,1
3,7,0,1,17639817,4/28/2017,25,1,2,2,1,0,,1,1,1,1,0,1,1,1,0,0,1,0,0,,4,4,,,,1
2,24,0,0,17247595,3/24/2017,20,2,2,2,1,0,,0,1,1,0,1,1,0,0,1,0,1,1,0,,4,3,,,,1
3,23,0,0,17711668,5/8/2017,20,2,2,2,1,0,,0,0,0,1,1,1,1,0,1,0,0,1,1,,4,5,,,,1
3,5,0,0,17458239,4/14/2017,21,1,2,2,1,0,,1,0,1,0,1,0,1,1,1,1,1,0,0,,5,4,,,,1
2,24,0,0,17247657,3/24/2017,18,1,2,2,1,0,,1,1,0,1,0,1,0,1,1,0,0,1,0,,4,4,,,,1
1,19,0,0,17570524,4/25/2017,24,1,2,2,1,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,,3,4,,,,1
3,31,1,0,17767011,5/12/2017,19,1,2,3,3,0,,1,0,1,1,1,1,1,1,1,0,0,1,1,,,,,,,1
3,21,0,0,17766992,5/11/2017,20,1,2,3,3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,3,,,,1
2,24,0,0,17247644,3/24/2017,22,2,2,2,3,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,3,,,,1
3,12,0,0,17130878,3/15/2017,20,1,2,2,3,0,,1,0,1,0,1,1,0,0,1,1,0,0,0,,1,5,,,,1
3,30,0,0,17431042,4/11/2017,45,2,2,2,3,0,,1,0,0,0,1,0,1,0,1,1,0,1,1,,4,4,,,,1
2,24,0,0,17247621,3/24/2017,19,1,2,2,3,0,,0,1,0,0,0,0,0,1,1,1,0,0,0,,3,1,,,,1
3,34,0,0,17102787,3/13/2017,19,2,2,2,3,0,,1,0,0,1,1,1,1,1,1,1,0,1,1,,4,3,,,,1
2,10,0,0,17354890,4/3/2017,23,1,2,2,3,0,,0,1,1,1,0,1,0,1,0,0,1,1,0,,4,4,,,,1
2,24,0,0,17247593,3/24/2017,18,1,2,2,3,0,,0,1,0,1,1,0,1,0,1,0,0,0,0,,3,4,,,,1
3,27,0,0,17212621,3/21/2017,21,2,2,2,3,0,,0,0,0,0,1,0,1,1,0,0,0,0,0,,3,4,,,,1
2,24,0,0,17247689,3/24/2017,19,2,2,2,3,0,,1,1,0,0,1,1,1,0,0,0,1,0,1,,4,3,,,,1
3,12,0,0,17130859,3/15/2017,20,1,2,2,3,0,,1,0,1,0,1,0,1,1,1,1,1,0,1,,3,3,,,,1
3,5,0,0,17458282,4/14/2017,18,2,2,2,3,0,,1,0,1,1,1,1,1,1,0,1,1,0,1,,4,4,,,,1
2,10,0,0,17354844,4/3/2017,18,2,2,2,3,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,,4,3,,,,1
3,8,0,0,17119209,3/14/2017,20,2,2,2,3,0,,1,1,1,0,1,1,1,1,1,0,1,1,1,,4,4,,,,1
3,5,0,0,17458206,4/14/2017,19,2,2,2,3,0,,1,1,1,0,0,1,0,0,0,0,1,1,1,,3,3,,,,1
3,7,0,1,17639770,4/28/2017,32,2,2,2,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,1,,1,3,,,,1
2,24,0,0,17247587,3/24/2017,22,2,2,2,3,0,,1,0,0,0,1,0,1,1,1,0,1,1,0,,4,4,,,,1
3,18,0,0,17420889,4/7/2017,19,2,2,2,3,0,,1,1,1,1,0,0,1,1,1,1,1,0,1,,3,3,,,,1
3,23,0,0,17711641,5/8/2017,21,2,2,2,3,0,,0,1,0,1,0,1,0,1,0,0,1,0,0,,4,5,,,,1
2,24,0,0,17247647,3/24/2017,19,1,2,2,3,0,,1,0,1,1,1,1,1,0,1,0,1,0,1,,3,4,,,,1
3,31,0,0,17814674,5/15/2017,20,2,2,2,3,0,,1,1,1,1,1,0,1,0,1,0,0,0,1,,4,4,,,,1
1,3,0,0,17499618,4/18/2017,21,1,2,2,3,0,,0,0,0,1,1,0,1,0,1,0,0,1,0,,4,4,,,,1
3,31,0,0,17814671,5/15/2017,21,2,2,2,3,0,,0,0,0,0,1,1,1,0,1,0,0,0,1,,3,3,,,,1
3,4,0,0,17304518,3/28/2017,32,2,2,2,3,0,,0,0,0,0,0,1,1,0,1,1,1,0,0,,3,4,,,,1
2,1,0,0,17583244,4/25/2017,18,2,2,2,3,0,,1,1,0,1,1,1,1,1,1,0,0,1,0,,3,4,,,,1
3,27,0,0,17212616,3/21/2017,18,2,2,2,3,0,,1,1,1,1,0,0,1,1,0,0,1,1,1,,2,3,,,,1
3,4,0,0,17304323,3/28/2017,18,2,2,2,3,0,,0,0,0,0,1,1,0,0,1,1,1,1,0,,2,4,,,,1
3,23,0,0,17711669,5/8/2017,18,1,2,2,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,,,,1
3,6,0,0,17641831,5/1/2017,32,1,2,2,3,0,,0,1,1,0,1,0,1,0,1,0,1,0,0,,4,3,,,,1
1,3,0,0,17499660,4/18/2017,20,1,2,2,3,0,,0,0,0,0,1,1,1,1,1,0,0,1,0,,4,4,,,,1
3,5,0,0,17458218,4/14/2017,19,2,2,2,3,0,,1,1,1,0,0,1,0,0,1,0,1,0,1,,2,2,,,,1
3,16,0,0,17721284,5/9/2017,19,2,2,2,3,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,3,,,,1
3,16,0,0,17721298,5/9/2017,21,2,2,2,3,0,,1,0,1,0,1,0,1,0,1,1,1,0,0,,4,4,,,,1
3,31,0,0,17814672,5/15/2017,19,3,2,2,3,0,,1,1,1,1,0,1,1,1,1,0,1,1,0,,3,3,,,,1
3,18,0,0,17420864,4/7/2017,18,2,2,2,3,0,,1,1,1,1,0,0,0,0,1,0,1,1,0,,4,4,,,,1
3,16,0,0,17721288,5/9/2017,22,2,2,2,3,0,,1,1,1,0,1,0,1,1,1,0,0,0,0,,3,3,,,,1
3,5,0,0,17458214,4/14/2017,18,1,2,2,3,0,,1,1,1,1,0,1,0,1,0,0,1,0,0,,4,4,,,,1
2,24,0,0,17247648,3/24/2017,18,1,2,2,3,0,,1,0,1,1,1,0,0,1,1,0,1,0,0,,1,1,,,,1
2,24,0,0,17247633,3/24/2017,18,2,2,2,3,0,,1,1,1,0,1,1,1,1,0,0,1,1,0,,1,1,,,,1
3,34,0,0,17102777,3/13/2017,19,2,2,2,3,0,,1,0,0,0,1,0,1,0,1,1,0,0,0,,2,1,,,,1
3,9,0,0,17224630,3/21/2017,19,1,2,2,3,0,,0,0,0,1,0,0,0,1,0,0,1,1,1,,4,4,,,,1
3,21,0,0,17766968,5/11/2017,19,1,2,2,3,0,,1,1,0,0,0,1,0,1,1,0,0,0,1,,3,4,,,,1
3,5,0,0,17458196,4/14/2017,20,2,2,2,3,0,,1,1,1,0,0,0,0,1,0,0,1,1,0,,2,4,,,,1
3,16,0,0,17721296,5/9/2017,22,2,2,2,3,0,,1,1,1,1,0,1,1,0,1,0,1,1,0,,3,4,,,,1
2,24,0,0,17247607,3/24/2017,19,2,2,2,3,0,,1,1,1,1,1,1,1,0,1,1,1,0,1,,4,3,,,,1
2,24,0,0,17247603,3/24/2017,18,2,2,2,3,0,,1,1,1,1,1,0,0,0,1,1,1,0,1,,4,5,,,,1
3,5,0,0,17458212,4/14/2017,18,2,2,2,3,0,,1,1,1,0,1,1,1,0,1,0,1,1,1,,2,4,,,,1
3,21,0,0,17766949,5/11/2017,19,1,2,2,3,0,,0,1,1,1,1,1,0,1,1,0,1,0,1,,1,1,,,,1
3,23,0,0,17711658,5/8/2017,28,2,2,2,3,0,,1,1,0,1,1,1,1,0,0,0,1,1,0,,2,2,,,,1
1,19,0,0,17570536,4/25/2017,29,2,2,2,3,0,,1,0,1,1,0,1,0,1,0,1,0,1,0,,2,2,,,,1
3,27,0,0,17212609,3/21/2017,20,2,2,2,3,0,,1,1,1,1,1,1,1,0,1,0,1,0,0,,1,2,,,,1
2,24,0,0,17247594,3/24/2017,22,2,2,2,3,0,,0,0,1,0,1,0,1,0,0,0,1,1,1,,2,3,,,,1
3,21,0,0,17766972,5/11/2017,19,3,2,2,3,0,,1,1,1,1,0,1,1,0,1,0,1,1,0,,5,4,,,,1
3,16,0,0,17729233,5/9/2017,26,2,2,2,3,0,,1,0,0,1,0,1,1,1,1,0,1,0,0,,1,4,,,,1
3,25,0,0,17062849,3/10/2017,18,1,2,2,3,0,,0,0,1,0,1,0,1,0,1,1,1,1,0,,4,4,,,,1
2,10,0,0,17354870,4/3/2017,18,1,2,2,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,4,,,,1
2,10,0,0,17354918,4/3/2017,23,2,2,2,3,0,,0,0,1,0,1,0,1,0,1,1,0,0,0,,3,4,,,,1
3,16,0,0,17721286,5/9/2017,22,2,2,2,3,0,,0,0,1,0,1,0,1,0,0,0,0,0,0,,4,4,,,,1
3,2,0,0,17441164,4/12/2017,19,2,2,2,3,0,,0,0,0,1,1,0,1,1,1,1,1,0,1,,3,4,,,,1
3,34,0,0,17102771,3/13/2017,18,2,2,2,3,0,,0,0,0,1,0,1,1,0,1,0,0,1,0,,2,1,,,,1
3,30,0,0,17431020,4/11/2017,20,1,2,2,3,0,,0,1,0,0,1,0,1,0,1,1,1,0,0,,4,2,,,,1
3,2,0,0,17441162,4/12/2017,22,2,2,2,3,0,,0,1,0,0,1,1,1,1,1,1,0,0,0,,1,3,,,,1
3,14,0,0,17479839,4/17/2017,22,2,2,2,3,0,,0,0,0,0,1,0,0,1,1,0,1,0,0,,1,1,,,,1
3,9,0,0,17224590,3/21/2017,24,1,2,2,3,0,,0,1,0,0,1,0,1,1,1,0,1,0,0,,2,4,,,,1
2,24,0,0,17247588,3/24/2017,18,1,2,2,3,0,,1,1,1,1,1,1,0,1,0,0,1,0,0,,4,5,,,,1
1,19,0,0,17570633,4/25/2017,20,1,2,2,3,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,,2,3,,,,1
3,7,0,1,17639796,4/28/2017,55,1,2,2,3,0,,0,0,0,0,0,0,1,0,1,1,0,1,0,,4,3,,,,1
3,4,0,0,17304464,3/28/2017,18,1,2,2,3,0,,0,0,1,0,1,1,1,0,0,0,1,1,0,,3,4,,,,1
3,30,0,0,17431006,4/11/2017,18,1,2,2,3,0,,1,0,1,1,1,1,1,0,1,0,1,1,1,,3,4,,,,1
3,21,0,0,17766957,5/11/2017,32,1,2,2,3,0,,1,1,0,1,1,1,1,1,1,0,1,0,0,,3,4,,,,1
1,19,0,0,17570634,4/25/2017,22,2,2,2,3,0,,1,0,1,1,0,0,1,1,1,0,1,1,0,,1,1,,,,1
3,4,0,0,17304461,3/28/2017,20,2,2,2,3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,4,,,,1
2,24,0,0,17247666,3/24/2017,20,2,2,2,3,0,,1,0,1,0,1,1,1,0,1,1,1,0,0,,3,5,,,,1
1,19,0,0,17570525,4/25/2017,20,1,2,2,3,0,,1,1,0,1,1,1,0,1,0,0,0,0,0,,4,4,,,,1
2,10,0,0,17354846,4/3/2017,22,1,2,2,3,0,,0,1,0,0,1,0,1,0,1,0,0,1,0,,3,4,,,,1
3,14,0,0,17479861,4/17/2017,19,1,2,2,3,0,,1,0,0,0,1,1,1,1,1,0,1,0,0,,3,3,,,,1
3,8,0,0,17119198,3/14/2017,18,1,2,2,3,0,,1,1,1,1,1,0,1,1,1,0,0,0,0,,4,4,,,,1
3,17,0,0,17354339,4/3/2017,18,2,2,2,3,0,,1,1,0,1,0,1,0,0,1,0,1,0,0,,3,4,,,,1
3,9,0,0,17224587,3/21/2017,24,1,2,2,3,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,3,4,,,,1
3,12,0,0,17130835,3/15/2017,20,2,2,2,3,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,,3,2,,,,1
2,10,0,0,17354847,4/3/2017,18,1,2,2,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,,,1
3,12,0,0,17130872,3/15/2017,23,2,2,2,3,0,,0,0,0,0,1,0,1,1,0,0,0,1,0,,4,5,,,,1
2,24,0,0,17247616,3/24/2017,19,1,2,2,3,0,,0,0,1,1,1,1,1,1,1,1,1,0,1,,2,2,,,,1
3,12,0,0,17130853,3/15/2017,23,1,2,2,3,0,,1,1,1,1,0,1,1,0,1,0,1,0,1,,3,4,,,,1
2,24,0,0,17247661,3/24/2017,21,1,2,2,3,0,,1,0,1,0,0,0,1,1,1,1,1,1,0,,4,3,,,,1
3,32,0,0,17057292,3/9/2017,21,2,2,2,3,0,,1,0,1,0,1,1,0,0,1,0,1,1,1,,3,4,,,,1
2,10,0,0,17354897,4/3/2017,29,3,2,2,3,0,,0,0,0,0,1,0,1,0,1,1,1,0,0,,5,5,,,,1
3,23,0,0,17711662,5/8/2017,21,1,2,2,3,0,,0,1,0,0,1,0,1,0,0,0,0,0,0,,3,4,,,,1
3,2,0,0,17441174,4/12/2017,20,2,2,2,3,0,,1,1,0,0,0,1,1,1,0,0,1,1,1,,4,3,,,,1
3,18,0,0,17420866,4/7/2017,19,1,2,2,3,0,,1,1,1,1,1,1,1,1,1,0,1,1,1,,5,4,,,,1
3,12,0,0,17130823,3/15/2017,20,2,2,2,3,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,,4,1,,,,1
3,32,0,0,17057275,3/9/2017,18,2,2,2,3,0,,0,0,0,0,1,1,1,0,1,0,0,1,1,,3,3,,,,1
1,3,0,0,17499663,4/18/2017,34,2,2,2,3,0,,0,0,0,0,1,0,1,0,1,0,1,0,1,,3,4,,,,1
1,19,0,0,17570629,4/25/2017,18,2,2,2,3,0,,0,0,0,1,0,0,1,0,0,0,0,1,0,,5,4,,,,1
3,32,0,0,17057269,3/9/2017,23,2,2,2,3,0,,0,0,1,0,1,0,1,0,1,0,1,1,0,,4,5,,,,1
3,4,0,0,17304537,3/28/2017,23,2,2,2,3,0,,1,0,0,0,1,0,1,0,1,1,0,0,1,,4,5,,,,1
3,31,0,0,17814686,5/15/2017,19,2,2,2,3,0,,1,0,1,0,1,0,1,0,1,0,0,0,0,,2,4,,,,1
3,34,0,0,17102753,3/13/2017,19,2,2,2,3,0,,0,1,0,1,1,1,0,1,0,1,1,1,1,,4,5,,,,1
3,34,0,0,17102793,3/13/2017,22,2,2,2,3,0,,0,1,1,0,0,1,1,0,0,0,0,0,0,,2,4,,,,1
1,11,0,0,17597425,4/27/2017,22,1,2,2,3,0,,0,0,0,0,1,0,1,1,1,0,1,1,0,,3,3,,,,1
2,24,0,0,17247692,3/24/2017,24,2,2,2,3,0,,1,1,1,0,1,1,1,1,1,0,1,0,0,,3,4,,,,1
2,24,0,0,17247590,3/24/2017,21,2,2,2,3,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,3,3,,,,1
